Publisher,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2020
Oxygen Interactive,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,2.14,2.2800000000000002,2.95,3.45,,,,,,,,,
P2 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,0.4,,,,,,,
PM Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,
PQube,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.29000000000000004,1.36,2.38,3.23,3.31,3.52,,4.04,4.2700000000000005,,
Pacific Century Cyber Works,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,
Pack In Soft,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,
Pack-In-Video,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,
Palcom,,,,,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panther Software,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,
Paon,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.21000000000000002,,0.23,0.25,,,,,,,
Paon Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,
Paradox Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
Paradox Interactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.07,0.19,0.33999999999999997,0.52,0.54,,0.56,0.7000000000000001,0.76,,
Parker Bros.,,3.3500000000000005,4.470000000000001,4.970000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Performance Designed Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,
Phantagram,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,
Phantom EFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,
Phenomedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.14,0.19,,,,,,,,,
Phoenix Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,
Piacci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,
Pinnacle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,1.42,,,,,,,,,
Pioneer LDC,,,,,,,,,,,,,,,,,0.62,,0.69,,,0.74,,,,,,,,,,,,,,,,,
Play It,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000001,1.4600000000000002,3.880000000000001,4.3100000000000005,,,,,,,,,,,,,
PlayV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.44,,,,,,,,
Playlogic Game Factory,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,0.33999999999999997,1.2000000000000002,,,,,,,,,
Playmates,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,
Playmore,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,
Plenty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,
Pony Canyon,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,
PopCap Games,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.05,0.36,0.9,1.34,1.57,,,,,,,
PopTop Software,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,
Popcorn Arcade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.49,,,,,,,,,,
Pow,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,
Princess Soft,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,0.05,,0.07,,,,,,,,,,
Prototype,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.16999999999999998,0.3,0.41000000000000003,0.45,0.52,0.53,0.5800000000000001,0.6000000000000001,0.6100000000000001,,
Psygnosis,,,,,,,,,,,,,,,0.06,1.7500000000000004,4.07,5.800000000000001,6.540000000000001,7.150000000000001,7.270000000000001,,,,,,,,,,,,,,,,,,
Quelle,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quest,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,
Quinrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12000000000000001,0.18000000000000002,0.2,0.22,,,,
Quintet,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,
RED Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,
RTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,1.9200000000000002,2.0,,,,,,,,,
Rage Software,,,,,,,,,,,,,,,,,,,,,,0.14,1.4200000000000004,,,,,,,,,,,,,,,,
Rain Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,
Rebellion,,,,,,,,,,,,,,,,,,,,,,0.48,0.49,,,,,,,,,,,,,,,,
Rebellion Developments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000000000000004,,,
Red Orb,,,,,,,,,,,,,,,2.81,,,5.24,,,,,,,,,,,,,,,,,,,,,
Red Storm Entertainment,,,,,,,,,,,,,,,,,,,,2.28,,2.32,,,,,,,,,,,,,,,,,
RedOctane,,,,,,,,,,,,,,,,,,,,,,,,,,2.4499999999999997,7.57,8.68,,,,,,,,,,,
Reef Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.24,,0.33999999999999997,,,,,,
Revolution (Japan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,
Revolution Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06999999999999999,,,
Rising Star Games,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,2.2600000000000002,7.140000000000001,11.56,14.370000000000001,15.360000000000001,16.68,16.77,17.25,,,17.27,,
Riverhillsoft,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,
Rocket Company,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6900000000000001,1.1300000000000001,1.1400000000000001,1.2000000000000002,1.35,1.4200000000000002,1.5500000000000003,1.6300000000000003,1.7000000000000004,1.7900000000000005,1.8200000000000005,,
Rondomedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,2.2700000000000005,2.3100000000000005,2.5500000000000007,,,,2.5800000000000005,,,
Russel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,1.1300000000000001,1.1600000000000001,1.2100000000000002,,,,,,,,
SCS Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,
SCi,,,,,,,,,,,,,,,,,,,,,,,0.87,2.39,3.25,3.52,,,,,,,,,,,,,
SNK,,,,,,,,,,,,,,0.21000000000000002,1.01,1.29,1.75,1.83,2.23,2.34,2.52,,,,,2.59,,,,,,,,,,,,,
SNK Playmore,,,,,,,,,,,,,,,,0.28,,,0.32,0.45,,,,,,0.63,0.65,0.8200000000000001,0.8600000000000001,0.9200000000000002,0.9600000000000002,,,,,,,,
SPS,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,
SSI,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,
Sammy Corporation,,,,,,,,,,,,,,0.19,,,,,,,,0.53,1.4900000000000002,1.6500000000000001,2.6500000000000004,,2.7300000000000004,,,,,,,,,,,,
Saurus,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,
Scholastic Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,1.8900000000000001,,2.47,2.91,,,,,,,
Screenlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,0.8999999999999999,0.9199999999999999,,
Sega,,,0.4,,,,,,,,3.0,7.34,15.32,17.25,24.779999999999998,32.71,37.0,39.14,43.730000000000004,48.09,51.970000000000006,58.57000000000001,70.87,83.4,95.33,106.92,122.73,146.42000000000002,183.61000000000004,208.53000000000003,231.42000000000002,248.21,257.44,262.7,268.34,269.89,270.65999999999997,270.7,
Seta Corporation,,,,,,,,,,,,,,,,0.32999999999999996,0.6299999999999999,,,,,,,,,,,,,,,,,,,,,,
Seventh Chord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,
Shogakukan,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,0.31,0.41000000000000003,,,,,,,,0.44000000000000006,,,
Simon & Schuster Interactive,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,
Slightly Mad Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3800000000000001,,,
Slitherine Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.16,,,,,,,,
Societa,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,
Sold Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,
Sonnet,,,,,,,,,,,,,,,,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,
Sony Computer Entertainment,,,,,,,,,,,,,,,3.43,21.879999999999995,56.949999999999996,100.85,135.49,171.73000000000002,193.42000000000002,236.71,262.56,286.88,322.04,348.42,382.23,419.77000000000004,446.41,482.94000000000005,517.83,545.23,558.08,570.69,589.71,600.72,607.28,,
Sony Computer Entertainment America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1800000000000002,,,,
Sony Computer Entertainment Europe,,,,,,,,,,,,,,,,,,,,,,3.17,,,4.88,,,,,,,,5.13,15.649999999999999,22.25,23.89,,,
Sony Music Entertainment,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,
Sony Online Entertainment,,,,,,,,,,,,,,,,,,,,,,,,0.62,1.9,2.55,2.71,,,,,3.5300000000000002,,,,,,,
SouthPeak Games,,,,,,,,,,,,,,,,,,,,0.11,,,,,1.31,1.88,2.02,3.06,3.8000000000000003,5.7700000000000005,6.3500000000000005,,,,,,,,
Spike,,,,,,,,,,,,,,,,,,,,,,0.13,0.25,,0.33,,1.4700000000000002,3.39,3.7800000000000002,4.92,5.55,5.74,6.15,,,,,,
Square,,,,,,,,,,,,1.77,,,1.8800000000000001,,,2.5100000000000002,,3.12,,3.64,,,,,,,,,,,,,,,,,
Square EA,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,
Square Enix,,,,,,,,,,,,,,,,,,,,,,,,2.42,10.56,17.270000000000003,30.700000000000003,47.0,57.03,67.86,85.3,97.75999999999999,108.13,121.99,132.34,141.2,144.73,,
SquareSoft,,,,,,,,0.84,1.6,2.7,4.1,5.24,8.66,11.66,15.4,20.5,21.71,28.39,35.08,48.599999999999994,55.14999999999999,55.39999999999999,55.51999999999999,57.64999999999999,,,,,,,,,,,,,,,
Stainless Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
Starfish,,,,,,,,,,,,,,,,,,0.36,,0.47,,0.52,,,,,,0.62,,0.64,0.66,0.7000000000000001,0.7200000000000001,,,,,,
Starpath Corp.,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sting,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.13,0.24,0.62,,0.65,,,,,,,,
Storm City Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,1.4700000000000002,1.5600000000000003,,,,,,,
Strategy First,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,
Success,,,,,,,,,,,,,,,,,,,1.15,1.17,1.18,1.27,1.3,,,1.37,1.4000000000000001,1.7200000000000002,1.87,1.8800000000000001,,,,1.9500000000000002,1.9600000000000002,,,,
Summitsoft,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,
Sunflowers,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,
Sunrise Interactive,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,0.15,0.16999999999999998,,,,,,,,,,,
Sunsoft,,,,,,,,,,,,,,,0.12000000000000001,0.15000000000000002,0.22000000000000003,0.33,0.47000000000000003,0.6100000000000001,0.8600000000000001,,,,,,,,,,,0.9500000000000001,,,,,,,
Sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.05,,,,,,,,,
Swing! Entertainment,,,,,,,,,,,,,,,,,,,0.05,,0.22999999999999998,0.33999999999999997,0.48,,,,,,,,,,,,,,,,
Syscom,,,,,,,,,,,,,,,,,,,0.16,0.27,,,,,,,,,,,,,,,,,,,
System 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22000000000000003,,,,,
System 3 Arcade Software,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.39,1.7200000000000002,1.7800000000000002,,,,,,,,,
System Soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.04,0.05,,,,,,,
T&E Soft,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
TDK Core,,,,,,,,,,,,,,,,,,,,,0.18,,0.37,,,,0.59,0.62,,,,,,,,,,,
TDK Mediactive,,,,,,,,,,,,,,,,,,,,,,0.75,4.23,6.98,8.31,,,,,,,,,,,,,,
TGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.09999999999999999,,,
THQ,,,,,,,,,,,,,,,,0.63,,2.5300000000000002,15.700000000000003,19.71,35.57,57.82000000000001,84.70000000000002,114.08000000000001,142.77,165.0,189.94,223.23,253.67999999999998,284.51,306.62,333.38,340.08,340.44,,,,,
TOHO,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
TYO,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,
Taito,,0.24,,,,,,,,,,,,,0.7,0.76,,1.85,,2.38,,2.44,2.67,2.6799999999999997,,,2.7399999999999998,2.82,,,2.84,,,,,,,,
Takara,,,,,,,,,,,,,0.39,0.8400000000000001,1.8000000000000003,1.8500000000000003,2.14,2.72,3.04,3.09,,3.37,3.41,3.45,,,,,,,,,,,,,,,
Takara Tomy,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.8400000000000001,1.8900000000000001,2.1900000000000004,2.4100000000000006,2.4300000000000006,,2.5900000000000007,,2.7000000000000006,,,
Take-Two Interactive,,,,,,,,,,,,,,,,,,2.7199999999999998,8.17,9.85,15.879999999999999,36.309999999999995,56.599999999999994,67.16999999999999,91.27999999999999,117.57,138.16,157.97,204.15,223.26,259.09999999999997,277.13,298.71,351.11999999999995,381.37999999999994,396.4099999999999,399.2999999999999,,
Takuyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,
TalonSoft,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,
Team17 Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,
TechnoSoft,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,
Technos Japan Corporation,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,
Tecmo Koei,,,,,,,,,,,,0.53,0.8200000000000001,1.97,2.5,3.04,3.69,5.42,5.8,6.43,8.3,9.010000000000002,11.310000000000002,15.490000000000002,17.990000000000002,21.270000000000003,24.900000000000002,30.479999999999997,34.559999999999995,36.599999999999994,39.019999999999996,42.23,44.66,47.33,50.37,52.629999999999995,53.55,,
Telegames,,,,,,,,,,,,,,,,,,,,0.02,,,,0.22,,0.24,,0.78,0.86,,1.03,,,,,,,,
Telltale Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,2.12,2.5100000000000002,2.72,,
Telstar,,,,,,,,,,,,,,,,0.06,,,0.27,,,,,,,,,,,,,,,,,,,,
Tetris Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,
The Adventure Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.51,,,,,,,,,
The Learning Company,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,
Tigervision,,1.14,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Warner Interactive,,,,,,,,,,,,,,,0.11,0.19,0.35,,,,,,,,,,,,,,,,,,,,,,
Titus,,,,,,,,,,,,,,0.07,,,,0.54,0.8500000000000001,1.83,1.9100000000000001,2.9000000000000004,3.3000000000000003,3.3200000000000003,,,,,,,,,,,,,,,
Tivola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.17,,,,,,,,,
Tommo,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,0.16999999999999998,,0.21,,,,,,,
Tomy Corporation,,,,,,,,,,,,,,,,0.33,0.67,,0.9,,,,,2.24,2.68,3.3800000000000003,3.4000000000000004,4.42,4.81,4.84,4.97,,,,,,,,
TopWare Interactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.04,,,
Touchstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,1.58,,,,,,,,,,
Tradewest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,
Trion Worlds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1.15,,,,,
Tripwire Interactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,
Tru Blu Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.28,,,
Tryfirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,
Type-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,
U.S. Gold,,,,,,,,,,,,,,,,0.18,0.33,,,,,,,,,,,,,,,,,,,,,,
UEP Systems,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,
UFO Interactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.18000000000000002,0.35000000000000003,0.9100000000000001,0.9500000000000002,0.9600000000000002,,,,,,
UIG Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
Ubisoft,,,,,,,,,,,,,,,,3.03,3.19,3.44,3.7399999999999998,8.35,13.1,18.09,34.3,51.19,66.59,83.08000000000001,100.35000000000001,148.95,206.39,253.4,296.02,344.05,381.36,408.75,450.7,463.49,473.25,,473.54
Ubisoft Annecy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4300000000000002,2.5600000000000005,3.7900000000000005,4.460000000000001,,,,,,
Universal Gamex,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universal Interactive,,,,,,,,,,,,,,,,,,,,,,5.92,14.669999999999998,17.599999999999998,,,,,,,,,,,,,,,
Unknown,,0.29,,,,,,,,,,,,,,,,,1.1199999999999999,,,3.37,3.47,4.4,4.430000000000001,5.32,5.44,5.69,6.010000000000001,6.03,7.830000000000001,12.619999999999997,12.939999999999998,12.999999999999998,13.379999999999999,13.479999999999999,13.639999999999999,,
Valcon Games,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.14,,0.28,0.44000000000000006,0.45000000000000007,,,,,,,,
ValuSoft,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,0.27,0.38,,0.39,,,,,,,
Valve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,
Valve Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,3.2300000000000004,,,,,,,
Vap,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,
Vatical Entertainment,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,
Vic Tokai,,,,,,,,,,,,,,,,,0.12,0.27,,,,,,,,,,,,,,,,,,,,,
Victor Interactive,,,,,,,,,,,,,,0.11,,0.2,,0.43000000000000005,0.5900000000000001,,0.77,0.87,0.89,,,,,,,,,,,,,,,,
Video System,,,,,,,,,,,,,0.28,,,,,0.47000000000000003,2.0700000000000003,,2.18,,,,,,,,,,,,,,,,,,
Views,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,0.03,,,,
Vir2L Studios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.26,,,,,,,,,
Virgin Interactive,,,,,,,,,,,,,0.78,,7.590000000000001,9.15,23.980000000000004,26.260000000000005,34.93000000000001,36.21000000000001,38.760000000000005,43.330000000000005,43.870000000000005,,,,,,,,,,,,,,,,
Virtual Play Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,
Visco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,
Vivendi Games,,,,,,,,,,,,,,,,0.02,,4.1499999999999995,4.2299999999999995,4.63,4.7299999999999995,8.67,13.02,28.449999999999996,35.209999999999994,41.42999999999999,46.00999999999999,51.33999999999999,56.66999999999999,56.929999999999986,,,,,,,,,
Wanadoo,,,,,,,,,,,,,,,,,,,,,,0.14,0.6000000000000001,0.6300000000000001,,0.6500000000000001,,,,,,,,,,,,,
Warashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,
Wargaming.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,
Warner Bros. Interactive Entertainment,,,,,,,,,,,,,,,,,,,,,,,,0.67,,0.73,1.02,2.42,14.14,28.36,43.93000000000001,63.97,78.3,98.66,117.08,138.82,142.34,,
Warp,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,
WayForward Technologies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,
Westwood Studios,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,
White Park Bay Software,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,
Wizard Video Games,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XS Games,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.3,0.43,,0.45,0.51,1.22,1.46,,,,,,,,
Xicat Interactive,,,,,,,,,,,,,,,,,,,,,,,0.14,0.17,,,,,,,,,,,,,,,
Xing Entertainment,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,
Xplosiv,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6000000000000001,0.8200000000000001,1.6400000000000001,,,,,,,,,,
Xseed Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.74,0.85,0.9,,,
Yacht Club Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,
Yamasa Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,
Yeti,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.02,0.07,0.1,0.21000000000000002,,0.22000000000000003,,,,0.24000000000000002,,
Yuke's,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.06,0.08,,,,,,,,,,,
Yumedia,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,
Zenrin,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.06,,,,,,,,,,,
Zoo Digital Publishing,,,,,,,,,,,,,,,,,,,,,,,0.37,2.63,5.549999999999999,8.739999999999997,9.109999999999996,10.279999999999996,11.729999999999997,12.869999999999997,,,,,,,,,
Zoo Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9400000000000002,3.369999999999999,4.47,4.819999999999999,,,,,,,
Zushi Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.6100000000000001,1.8900000000000003,,,,,,,,,
bitComposer Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.41000000000000003,,,,,,,
dramatic create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.11,,
fonfun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,
iWin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,
id Software,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
imageepoch Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,
inXile Entertainment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,
"mixi, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,
responDESIGN,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.13,,,,,,,,,,,,,
